X	Y	E 
52.0	158.0	0.3377528174498283 
52.0	160.0	0.3629629125423732 
52.0	162.0	0.44516901276852183 
52.0	164.0	0.48709003082527846 
52.0	166.0	0.8157390845876717 
52.0	168.0	1.1499906793671444 
52.0	170.0	0.0 
52.0	172.0	3.8422674206869716 
52.0	174.0	2.8528537729098478 
52.0	176.0	4.433809904117362 
52.0	178.0	2.6111675207880793 
52.0	180.0	1.0538942436682346 
52.0	182.0	0.9507141901432214 
52.0	184.0	0.3842217073407576 
52.0	186.0	1.510802573970901 
52.0	188.0	3.27778050274598 
52.0	190.0	3.243132127334694 
52.0	192.0	0.0 
54.0	0.0	0.0 
54.0	2.0	1.2774059715909358 
54.0	4.0	0.6209339878887042 
54.0	6.0	0.516560689765297 
54.0	8.0	1.5797438267894952 
54.0	10.0	1.5050050385683436 
54.0	12.0	1.532673271315426 
54.0	14.0	0.23937665794130514 
54.0	16.0	0.2924221675483882 
54.0	18.0	0.3281799921248462 
54.0	20.0	0.2932754486851619 
54.0	22.0	0.3017838882832108 
54.0	24.0	0.46410695485016923 
54.0	26.0	0.6088299215656673 
54.0	28.0	1.1307216681590022 
54.0	30.0	2.092274104834674 
54.0	32.0	3.5679069144146895 
54.0	34.0	3.0005553658186153 
54.0	36.0	4.175457265796523 
54.0	38.0	2.8534715947745997 
54.0	40.0	2.4137739120883976 
54.0	42.0	1.3705765355204034 
54.0	44.0	1.193955249631025 
54.0	46.0	1.678635695554631 
54.0	48.0	3.8733315703202074 
54.0	50.0	2.7890589283135183 
54.0	52.0	3.261127632876601 
54.0	54.0	3.350668843900986 
54.0	56.0	0.0 
54.0	58.0	3.4061516468154855 
54.0	60.0	3.1878514149795034 
54.0	62.0	4.375 
54.0	64.0	2.546392836405022 
54.0	66.0	3.1637740689041265 
54.0	68.0	3.125 
54.0	70.0	3.125 
54.0	72.0	1.0832093155923197 
54.0	74.0	0.8660069174474667 
54.0	76.0	0.8282246350413665 
54.0	78.0	2.0113838868069047 
54.0	80.0	0.0 
54.0	82.0	0.8261653633901263 
54.0	84.0	0.47487852119457585 
54.0	86.0	0.6609885918362464 
54.0	88.0	0.3642416925252564 
54.0	90.0	1.299605146540756 
54.0	92.0	3.75 
54.0	94.0	1.6251252607788218 
54.0	96.0	0.0 
54.0	98.0	1.7436818361010382 
54.0	100.0	1.807512750045139 
54.0	102.0	0.9043193816546354 
54.0	104.0	0.765102689703214 
54.0	106.0	0.3994565064947598 
54.0	108.0	0.41864051899572463 
54.0	110.0	0.2576787990224083 
54.0	112.0	0.25704931782889595 
54.0	114.0	0.31434062699000087 
54.0	116.0	0.4169840594837589 
54.0	118.0	0.7681024067765022 
54.0	120.0	1.1705766005733949 
54.0	122.0	2.1887625013361136 
54.0	124.0	2.6538878507278887 
54.0	126.0	2.7363632224679852 
54.0	128.0	2.7854236601328157 
54.0	130.0	4.4583527782511965 
54.0	132.0	3.8628711123985795 
54.0	134.0	2.169827975694133 
54.0	136.0	0.9911486800233804 
54.0	138.0	0.9915071445024315 
54.0	140.0	1.1172171514135023 
54.0	142.0	1.0127336674463927 
54.0	144.0	0.9213484096010087 
54.0	146.0	1.430560176755544 
54.0	148.0	0.0 
54.0	150.0	1.594339233607327 
54.0	152.0	0.6432201894482219 
54.0	154.0	0.6293254008287156 
54.0	156.0	0.372078366597697 
54.0	158.0	0.24904010977134103 
54.0	160.0	0.3382110598220355 
54.0	162.0	0.2974862740531711 
54.0	164.0	0.34008847399739983 
54.0	166.0	0.35381711684994666 
54.0	168.0	0.9300967768056769 
54.0	170.0	2.1582806105309356 
54.0	172.0	3.3240953243100813 
54.0	174.0	3.8718409340652484 
54.0	176.0	4.43380990411821 
54.0	178.0	2.5269705546279786 
54.0	180.0	5.0 
54.0	182.0	1.0120802098743977 
54.0	184.0	1.349657531117742 
54.0	186.0	2.6640529644153905 
54.0	188.0	1.4986214872141452 
54.0	190.0	1.5969947831045646 
54.0	192.0	0.0 
56.0	0.0	0.0 
56.0	2.0	0.6907741450257329 
56.0	4.0	0.3718906263848789 
56.0	6.0	0.6194465506938823 
56.0	8.0	0.9578388972803684 
56.0	10.0	4.4254195438086406 
56.0	12.0	1.5046820849049292 
56.0	14.0	1.0489897831386978 
56.0	16.0	0.19788413801414775 
56.0	18.0	0.22603826605644517 
56.0	20.0	0.2738718084520361 
56.0	22.0	0.36108824109323395 
56.0	24.0	0.4063408872380437 
56.0	26.0	0.6176611702720054 
56.0	28.0	0.5067273772160643 
56.0	30.0	0.9025826393863687 
56.0	32.0	0.0 
56.0	34.0	3.214187925842716 
56.0	36.0	2.2325605722933264 
56.0	38.0	2.133235197994203 
56.0	40.0	3.3890753839044416 
56.0	42.0	2.598720700263755 
56.0	44.0	4.447476177175822 
56.0	46.0	2.113009482986584 
56.0	48.0	2.6596099727928557 
56.0	50.0	1.4695338798762518 
56.0	52.0	2.6296715690472614 
56.0	54.0	2.774029398301807 
56.0	56.0	1.5576480936498203 
56.0	58.0	2.0891562763887563 
56.0	60.0	3.407436700422101 
56.0	62.0	3.470441139176227 
56.0	64.0	4.486233195399255 
56.0	66.0	1.9356951242211677 
56.0	68.0	3.75 
56.0	70.0	2.070913158052863 
56.0	72.0	1.468527419219603 
56.0	74.0	0.8536538084109891 
56.0	76.0	1.512480874556343 
56.0	78.0	2.047042982869098 
56.0	80.0	3.364372922431671 
56.0	82.0	2.605990470180679 
56.0	84.0	1.4989310913640637 
56.0	86.0	1.6111527479874512 
56.0	88.0	1.4122505141161081 
56.0	90.0	0.0 
56.0	92.0	1.5374897521354507 
56.0	94.0	0.7939721239391184 
56.0	96.0	0.690484602685524 
56.0	98.0	0.0 
56.0	100.0	0.0 
56.0	102.0	1.2136168895757709 
56.0	104.0	0.9086190440961639 
56.0	106.0	0.4134941825299048 
56.0	108.0	0.3864295326764446 
56.0	110.0	0.38788955753915466 
56.0	112.0	0.5633983997452525 
56.0	114.0	0.6046347310260514 
56.0	116.0	0.6003973730679067 
56.0	118.0	1.1791457843347557 
56.0	120.0	2.3081034115050816 
56.0	122.0	2.27345659837025 
56.0	124.0	1.599270650672212 
56.0	126.0	1.7310589764223505 
56.0	128.0	2.4208743192987487 
56.0	130.0	3.359360186349436 
56.0	132.0	3.8635988185299737 
56.0	134.0	3.8635988185298302 
56.0	136.0	0.9604124659942194 
56.0	138.0	1.807334995774874 
56.0	140.0	4.4365114692328325 
56.0	142.0	1.6619861740980273 
56.0	144.0	0.3892915046404021 
56.0	146.0	0.28343680643429636 
56.0	148.0	2.066575699791569 
56.0	150.0	1.7704921168717032 
56.0	152.0	0.8099609098704588 
56.0	154.0	0.6036775437005147 
56.0	156.0	0.40339964979042586 
56.0	158.0	0.13210835928624515 
56.0	160.0	0.22631598807231146 
56.0	162.0	0.5065665808855724 
56.0	164.0	0.38657113652285585 
56.0	166.0	0.5334799407280106 
56.0	168.0	1.091810845289924 
56.0	170.0	2.9494357626953915 
56.0	172.0	4.481827903623518 
56.0	174.0	4.039807765614588 
56.0	176.0	2.4843217842818865 
56.0	178.0	2.401356068688859 
56.0	180.0	1.4196979588567082 
56.0	182.0	1.329708454912819 
56.0	184.0	1.6946268401308484 
56.0	186.0	2.6389602489383375 
56.0	188.0	1.5725249086520616 
56.0	190.0	1.8521070513728546 
56.0	192.0	0.0 
58.0	0.0	0.0 
58.0	2.0	1.190143421776772 
58.0	4.0	0.36692020976662404 
58.0	6.0	0.5602121796146355 
58.0	8.0	1.031918056529463 
58.0	10.0	1.5590054128284572 
58.0	12.0	4.4254195438086406 
58.0	14.0	0.8951525321309936 
58.0	16.0	0.37243721672624336 
58.0	18.0	0.23908078173381017 
58.0	20.0	0.7700747329807155 
58.0	22.0	0.4456384889859205 
58.0	24.0	0.2923184378648625 
58.0	26.0	0.36777915154978436 
58.0	28.0	0.3058961759871409 
58.0	30.0	0.26019171828986937 
58.0	32.0	1.6407424130438775 
58.0	34.0	4.375 
58.0	36.0	2.2047094200059574 
58.0	38.0	2.207446085333364 
58.0	40.0	2.693509139322713 
58.0	42.0	3.3399539243230563 
58.0	44.0	2.9213329679295246 
58.0	46.0	2.642599005462017 
58.0	48.0	3.796917528871537 
58.0	50.0	3.75 
58.0	52.0	3.823397349371497 
58.0	54.0	2.167213275652128 
58.0	56.0	1.413147433617061 
58.0	58.0	3.3974319319072626 
58.0	60.0	3.201338719029135 
58.0	62.0	3.342338265855602 
58.0	64.0	2.126429914193123 
58.0	66.0	2.6119414433753994 
58.0	68.0	2.1493493160950043 
58.0	70.0	2.0622446605651357 
58.0	72.0	1.989887701853513 
58.0	74.0	4.448724774215194 
58.0	76.0	2.1796649035347873 
58.0	78.0	3.3319412188755693 
58.0	80.0	2.7828520150687455 
58.0	82.0	4.375 
58.0	84.0	3.9115013298382957 
58.0	86.0	0.0 
58.0	88.0	2.2059538930554083 
58.0	90.0	3.3477146986773176 
58.0	92.0	2.1996210062982695 
58.0	94.0	1.9719099596950973 
58.0	96.0	1.906387949666796 
58.0	98.0	0.0 
58.0	100.0	0.0 
58.0	102.0	2.9265210957701004 
58.0	104.0	0.8626024921506701 
58.0	106.0	0.30752931710023146 
58.0	108.0	0.306566156470956 
58.0	110.0	0.5090180817973797 
58.0	112.0	0.4239319933630448 
58.0	114.0	0.44612124135276265 
58.0	116.0	1.3593466969915906 
58.0	118.0	2.3339933559045596 
58.0	120.0	2.281501596998748 
58.0	122.0	1.157629953277108 
58.0	124.0	1.2665152640863622 
58.0	126.0	1.166411816575748 
58.0	128.0	1.6034572735814352 
58.0	130.0	2.352227443143135 
58.0	132.0	3.8255621357530663 
58.0	134.0	0.0 
58.0	136.0	2.0058744360091225 
58.0	138.0	2.6284970238072463 
58.0	140.0	3.8725247001278458 
58.0	142.0	3.2763682491640345 
58.0	144.0	1.5678668497035086 
58.0	146.0	1.0001995789461309 
58.0	148.0	2.2082422918519846 
58.0	150.0	2.986164387400298 
58.0	152.0	1.7232821715580127 
58.0	154.0	1.1022658358503754 
58.0	156.0	0.43456521749872334 
58.0	158.0	0.4950743198968224 
58.0	160.0	0.4005278700086061 
58.0	162.0	0.5306005978655293 
58.0	164.0	0.4924435699356636 
58.0	166.0	1.1394056828769794 
58.0	168.0	2.4704371586151126 
58.0	170.0	2.789569304777308 
58.0	172.0	2.235726450764352 
58.0	174.0	2.714185375945181 
58.0	176.0	4.375 
58.0	178.0	1.6869779816050536 
58.0	180.0	1.7458100089046467 
58.0	182.0	1.9544445953658678 
58.0	184.0	3.5179260665377283 
58.0	186.0	2.726551812952911 
58.0	188.0	2.730081244015578 
58.0	190.0	4.427693885306708 
58.0	192.0	0.0 
60.0	0.0	0.0 
60.0	2.0	1.7168700564538 
60.0	4.0	0.4885369323339539 
60.0	6.0	0.3884292472681134 
60.0	8.0	0.36890493248993506 
60.0	10.0	1.1136293723047321 
60.0	12.0	1.0445323231600006 
60.0	14.0	0.9160475866043952 
60.0	16.0	0.2873535260298259 
60.0	18.0	0.34759374353480826 
60.0	20.0	0.32369368798303283 
60.0	22.0	0.3739545627463268 
60.0	24.0	0.4003036912498862 
60.0	26.0	0.2976773796226988 
60.0	28.0	0.268185314464902 
60.0	30.0	0.3249016502094849 
60.0	32.0	1.5600506012176587 
60.0	34.0	2.9750722959135714 
60.0	36.0	4.563954256102573 
60.0	38.0	2.755190886065982 
60.0	40.0	3.913753115126029 
60.0	42.0	3.4163258030877146 
60.0	44.0	4.472182452273859 
60.0	46.0	2.782268222389897 
60.0	48.0	0.0 
60.0	50.0	2.1867116325148603 
60.0	52.0	2.8557227478588634 
60.0	54.0	3.2447334683931546 
60.0	56.0	2.563921799194335 
60.0	58.0	2.694505725944322 
60.0	60.0	2.67787014949331 
60.0	62.0	2.6433455916595365 
60.0	64.0	4.4575368180049635 
60.0	66.0	2.0839613833113533 
60.0	68.0	3.776345847823309 
60.0	70.0	3.1782446353008966 
60.0	72.0	3.2315915228739054 
60.0	74.0	3.8815027108897073 
60.0	76.0	2.040171734983694 
60.0	78.0	2.0580266414905157 
60.0	80.0	2.598130382192112 
60.0	82.0	2.7562355071949414 
60.0	84.0	1.9089544092077442 
60.0	86.0	0.9508945476434647 
60.0	88.0	0.9311259167722183 
60.0	90.0	2.757570244674234 
60.0	92.0	4.375 
60.0	94.0	3.437494785387463 
60.0	96.0	4.375 
60.0	98.0	2.5203910929084894 
60.0	100.0	3.2087769784616706 
60.0	102.0	2.5207483468754552 
60.0	104.0	1.4927599529295899 
60.0	106.0	0.3690152438309967 
60.0	108.0	0.5358294145346781 
60.0	110.0	0.40394208629811595 
60.0	112.0	1.1169290230211502 
60.0	114.0	1.9649405401993538 
60.0	116.0	0.0 
60.0	118.0	1.6905459372631908 
60.0	120.0	1.4694373612323852 
60.0	122.0	0.8488167986572732 
60.0	124.0	1.412083671790965 
60.0	126.0	5.0 
60.0	128.0	2.123097558397472 
60.0	130.0	3.4397864833164156 
60.0	132.0	3.8827171024122835 
60.0	134.0	2.5628360883898584 
60.0	136.0	0.0 
60.0	138.0	4.375 
60.0	140.0	5.0 
60.0	142.0	4.398501941233459 
60.0	144.0	4.962488710338045 
60.0	146.0	2.73762279941318 
60.0	148.0	0.0 
60.0	150.0	3.879809329417248 
60.0	152.0	3.87989251854526 
60.0	154.0	0.0 
60.0	156.0	0.0 
60.0	158.0	1.6104409415551215 
60.0	160.0	1.2226618191407777 
60.0	162.0	0.46731520118608316 
60.0	164.0	1.022875126541892 
60.0	166.0	0.0 
60.0	168.0	1.6554141149474173 
60.0	170.0	1.3012162299989467 
60.0	172.0	0.45463262915838665 
60.0	174.0	1.0871134177086792 
60.0	176.0	0.0 
60.0	178.0	3.7446916050526298 
60.0	180.0	2.6931296159289264 
60.0	182.0	3.272992078611383 
60.0	184.0	4.432133238319143 
60.0	186.0	3.4551397503763095 
60.0	188.0	2.932087779269774 
60.0	190.0	4.427693885305199 
60.0	192.0	0.0 
62.0	0.0	0.0 
62.0	2.0	2.202759054168213 
62.0	4.0	0.7088664537414195 
62.0	6.0	0.5797744450506015 
62.0	8.0	0.5298544724809696 
62.0	10.0	0.3264276303268999 
62.0	12.0	0.3789752489539526 
62.0	14.0	0.3664901726824492 
62.0	16.0	0.24435517127727346 
62.0	18.0	0.3451577178366752 
62.0	20.0	0.3527436460570689 
62.0	22.0	0.3423499964765754 
62.0	24.0	0.34851041608519634 
62.0	26.0	0.4140670311388042 
62.0	28.0	0.46823497165467887 
62.0	30.0	0.4845117981800614 
62.0	32.0	1.5607890373957762 
62.0	34.0	3.559044243963606 
62.0	36.0	4.125638704910983 
62.0	38.0	3.204821272881688 
62.0	40.0	0.0 
62.0	42.0	3.75 
62.0	44.0	2.5578964793554917 
62.0	46.0	1.3509367815238051 
62.0	48.0	0.7040965736646939 
62.0	50.0	0.5054673641020739 
62.0	52.0	1.2568522324247657 
62.0	54.0	1.9261309134919697 
62.0	56.0	2.3447408063104587 
62.0	58.0	0.0 
62.0	60.0	3.01961615903633 
62.0	62.0	4.375 
62.0	64.0	3.718716483750768 
62.0	66.0	3.3289083372505774 
62.0	68.0	2.7084291679317722 
62.0	70.0	2.61281850694982 
62.0	72.0	3.209627298418807 
62.0	74.0	1.3117772575545212 
62.0	76.0	1.3948077367498877 
62.0	78.0	1.470986111448302 
62.0	80.0	2.638900572954155 
62.0	82.0	3.243780598804628 
62.0	84.0	2.0065850861591814 
62.0	86.0	1.505694648299138 
62.0	88.0	1.002417227706534 
62.0	90.0	0.0 
62.0	92.0	2.7352071402775153 
62.0	94.0	2.1874146572990867 
62.0	96.0	1.136409049497366 
62.0	98.0	1.8314328586028703 
62.0	100.0	2.962661343026749 
62.0	102.0	3.521337259875811 
62.0	104.0	2.1112680367995043 
62.0	106.0	1.0496113991258413 
62.0	108.0	0.8785161180161497 
62.0	110.0	1.7256759173626448 
62.0	112.0	3.004617855986978 
62.0	114.0	2.37156567170604 
62.0	116.0	1.6854987072448149 
62.0	118.0	1.0303284184684036 
62.0	120.0	1.218009393129342 
62.0	122.0	0.5812904390696694 
62.0	124.0	1.6574910537902665 
62.0	126.0	2.372835119637263 
62.0	128.0	3.9100158450874227 
62.0	130.0	3.0484145311278272 
62.0	132.0	3.501977324708986 
62.0	134.0	2.054928283413098 
62.0	136.0	1.4790655428911073 
62.0	138.0	1.4511585607862574 
62.0	140.0	2.0608510758634635 
62.0	142.0	2.1054379153963194 
62.0	144.0	2.183363412623184 
62.0	146.0	1.3946135041340482 
62.0	148.0	1.4670412727309643 
62.0	150.0	1.368311058966122 
62.0	152.0	1.4003512183621283 
62.0	154.0	0.8400095829480434 
62.0	156.0	0.7713032835899077 
62.0	158.0	1.4260482270178125 
62.0	160.0	0.0 
62.0	162.0	2.0953095018132455 
62.0	164.0	0.0 
62.0	166.0	1.628639316325471 
62.0	168.0	0.38948217563719306 
62.0	170.0	0.5221692291928713 
62.0	172.0	0.6269081208706104 
62.0	174.0	0.33999378130986624 
62.0	176.0	1.46746444408472 
62.0	178.0	0.0 
62.0	180.0	1.4121136359216346 
62.0	182.0	1.4627737248939263 
62.0	184.0	2.7536919647929414 
62.0	186.0	2.801845231024513 
62.0	188.0	2.195821158142029 
62.0	190.0	3.324595576846763 
62.0	192.0	0.0 
64.0	0.0	0.0 
64.0	2.0	2.198655253948094 
64.0	4.0	0.5825139731097763 
64.0	6.0	0.657449254782284 
64.0	8.0	0.4328558155879098 
64.0	10.0	0.3021169245934299 
64.0	12.0	0.26791719641818285 
64.0	14.0	0.2982497103537165 
64.0	16.0	0.2507032908332385 
64.0	18.0	0.3297822940925754 
64.0	20.0	0.6554018272466767 
64.0	22.0	0.26546078707666443 
64.0	24.0	0.3321049781489601 
64.0	26.0	0.3342560865978989 
64.0	28.0	0.38835072783826247 
64.0	30.0	0.3886758820879315 
64.0	32.0	1.7533117818828816 
64.0	34.0	3.3928363725946094 
64.0	36.0	2.810957666674377 
64.0	38.0	2.6847247322924552 
64.0	40.0	0.0 
64.0	42.0	1.1109947510966776 
64.0	44.0	1.375800077178347 
64.0	46.0	0.9855044510430111 
64.0	48.0	0.5391577524699046 
64.0	50.0	0.8143313608503682 
64.0	52.0	0.7190833732051143 
64.0	54.0	0.7148021962743805 
64.0	56.0	0.8035459409256341 
64.0	58.0	1.2409679695320857 
64.0	60.0	2.417409566674255 
64.0	62.0	3.8953099565254528 
64.0	64.0	4.070793573323966 
64.0	66.0	2.6737821487351963 
64.0	68.0	4.435077385569515 
64.0	70.0	1.947360848377785 
64.0	72.0	1.3396087971544033 
64.0	74.0	0.6846023980263666 
64.0	76.0	0.8175179908426088 
64.0	78.0	5.0 
64.0	80.0	2.0238484937237757 
64.0	82.0	2.52694821167616 
64.0	84.0	3.326660191683795 
64.0	86.0	2.668577333030056 
64.0	88.0	4.375 
64.0	90.0	3.7815461920342397 
64.0	92.0	4.375 
64.0	94.0	2.7001851029798702 
64.0	96.0	2.1080303042509723 
64.0	98.0	2.1273782640546344 
64.0	100.0	2.7697140927717405 
64.0	102.0	4.015005127132154 
64.0	104.0	3.3968459939388973 
64.0	106.0	0.0 
64.0	108.0	2.182948288198917 
64.0	110.0	3.8184796396043974 
64.0	112.0	3.421311778323381 
64.0	114.0	1.9178461648215623 
64.0	116.0	1.6981609987689505 
64.0	118.0	5.0 
64.0	120.0	1.0514148950648543 
64.0	122.0	0.9525163300014605 
64.0	124.0	1.56765511445137 
64.0	126.0	3.484284066559861 
64.0	128.0	3.105464403054481 
64.0	130.0	2.9023299728069554 
64.0	132.0	3.8807024641090444 
64.0	134.0	3.798533767077121 
64.0	136.0	1.565074972642635 
64.0	138.0	0.36955369809977245 
64.0	140.0	0.3751787698635882 
64.0	142.0	0.4397800402971922 
64.0	144.0	0.20760786387361568 
64.0	146.0	0.18057524190549926 
64.0	148.0	0.39036133163442055 
64.0	150.0	0.15553840792041795 
64.0	152.0	0.19363596420799403 
64.0	154.0	0.19028756446745584 
64.0	156.0	0.24408131763953334 
64.0	158.0	0.7768781185289065 
64.0	160.0	1.478154046853027 
64.0	162.0	1.545640282999857 
64.0	164.0	2.71772561962532 
64.0	166.0	1.771522969516193 
64.0	168.0	0.40109251793411077 
64.0	170.0	0.4004196370155883 
64.0	172.0	0.42946341013368333 
64.0	174.0	0.8787719104121056 
64.0	176.0	0.0 
64.0	178.0	0.9474603580480725 
64.0	180.0	0.31484073156050607 
64.0	182.0	0.2209191850594763 
64.0	184.0	1.4346581674678927 
64.0	186.0	3.8031826362644465 
64.0	188.0	2.5591030827709047 
64.0	190.0	3.125 
64.0	192.0	0.0 
66.0	0.0	0.0 
66.0	2.0	2.2876517900025037 
66.0	4.0	0.7513298539665028 
66.0	6.0	0.6135839811896461 
66.0	8.0	0.4193554195667565 
66.0	10.0	0.48054279524321175 
66.0	12.0	0.37040557841832583 
66.0	14.0	0.3840446150810649 
66.0	16.0	0.7380766331041193 
66.0	18.0	0.31749692344751124 
66.0	20.0	0.3131072390241414 
66.0	22.0	0.5003970670922103 
66.0	24.0	0.3413946568234724 
66.0	26.0	0.3765709832216786 
66.0	28.0	0.4065901579236059 
66.0	30.0	0.40650160254976925 
66.0	32.0	0.9621188424566741 
66.0	34.0	2.1403609200450595 
66.0	36.0	3.320843955117474 
66.0	38.0	2.660656139065042 
66.0	40.0	2.0091158535612936 
66.0	42.0	0.2999494117132501 
66.0	44.0	0.6444430960703633 
66.0	46.0	0.8168619290663583 
66.0	48.0	0.8057889002664751 
66.0	50.0	0.866992085913935 
66.0	52.0	1.0904674041252886 
66.0	54.0	0.663768331560974 
66.0	56.0	0.785125818638573 
66.0	58.0	0.7678904963014132 
66.0	60.0	1.1923967755138498 
66.0	62.0	2.340979721306467 
66.0	64.0	4.279365758887418 
66.0	66.0	3.828335048060132 
66.0	68.0	2.0390997188125284 
66.0	70.0	1.972879260203255 
66.0	72.0	1.360575196311865 
66.0	74.0	1.909932658212554 
66.0	76.0	1.9539952515865728 
66.0	78.0	1.5762671730642792 
66.0	80.0	1.9951318847669786 
66.0	82.0	3.2266328571915674 
66.0	84.0	3.2432845638224643 
66.0	86.0	4.405782636242887 
66.0	88.0	2.8880280821944098 
66.0	90.0	2.2737308084013335 
66.0	92.0	3.326964289043088 
66.0	94.0	3.809102245968263 
66.0	96.0	4.706134806616758 
66.0	98.0	4.137486510930633 
66.0	100.0	4.431351704313874 
66.0	102.0	4.451164173472925 
66.0	104.0	4.11860014832534 
66.0	106.0	3.208705355379786 
66.0	108.0	0.0 
66.0	110.0	3.2647598192116307 
66.0	112.0	2.8952451637194363 
66.0	114.0	4.485919814992622 
66.0	116.0	2.7058901804439013 
66.0	118.0	1.5303207131582968 
66.0	120.0	1.5886863698759566 
66.0	122.0	0.9707351498008912 
66.0	124.0	4.079927961804261 
66.0	126.0	3.2882414151402686 
66.0	128.0	0.0 
66.0	130.0	3.3729559739738164 
66.0	132.0	3.2308461705802802 
66.0	134.0	3.2270847395957296 
66.0	136.0	1.5594713165237828 
66.0	138.0	0.38399963277825033 
66.0	140.0	0.27488831070291836 
66.0	142.0	0.3792115782391419 
66.0	144.0	0.13724146966564493 
66.0	146.0	0.12065210500696195 
66.0	148.0	0.07380744956574714 
66.0	150.0	0.1087700818420051 
66.0	152.0	0.3745881584160873 
66.0	154.0	0.40205731310679377 
66.0	156.0	0.32712434020768233 
66.0	158.0	1.1064433295239904 
66.0	160.0	5.0 
66.0	162.0	2.2319912359631893 
66.0	164.0	3.3044872613498235 
66.0	166.0	2.7543382381017896 
66.0	168.0	1.5436262238717853 
66.0	170.0	1.737048207464224 
66.0	172.0	2.033303784757824 
66.0	174.0	2.5332296423718352 
66.0	176.0	2.1086254163925884 
66.0	178.0	0.43159496594782926 
66.0	180.0	0.2822608553293567 
66.0	182.0	0.2702691595205162 
66.0	184.0	0.9168029250016633 
66.0	186.0	0.9636888314015034 
66.0	188.0	0.8031793780376291 
66.0	190.0	1.2804619779200395 
66.0	192.0	0.0 
68.0	0.0	0.0 
68.0	2.0	2.7469345997215084 
68.0	4.0	0.9944531285367576 
68.0	6.0	0.5424097885754401 
68.0	8.0	0.3323718820523221 
68.0	10.0	0.5008187950358118 
68.0	12.0	0.4415820833797795 
68.0	14.0	0.5250816299372247 
68.0	16.0	0.3314960728717 
68.0	18.0	0.45660434657076426 
68.0	20.0	0.2878019436631272 
68.0	22.0	0.30646667139922246 
68.0	24.0	0.24871469543457253 
68.0	26.0	0.44563672092148854 
68.0	28.0	0.4979301878906474 
68.0	30.0	0.2977605709260607 
68.0	32.0	0.36338125800409715 
68.0	34.0	1.0099296798358373 
68.0	36.0	1.128933011123075 
68.0	38.0	2.1602670310519883 
68.0	40.0	0.0 
68.0	42.0	0.8307517901984898 
68.0	44.0	0.9487779266218739 
68.0	46.0	0.9115658361641894 
68.0	48.0	0.6829600001160739 
68.0	50.0	3.1035044087341226 
68.0	52.0	0.9885253451030621 
68.0	54.0	0.5773017324157124 
68.0	56.0	0.8871383307212677 
68.0	58.0	0.6055058515019345 
68.0	60.0	0.9778545960152891 
68.0	62.0	1.6365787801245204 
68.0	64.0	1.9787873412208206 
68.0	66.0	3.3919549250129086 
68.0	68.0	4.59771089757735 
68.0	70.0	3.1981361427469777 
68.0	72.0	3.6364510093514903 
68.0	74.0	3.3004139931494123 
68.0	76.0	4.418614310457129 
68.0	78.0	1.3774222628760915 
68.0	80.0	2.5826536084259057 
68.0	82.0	2.6375030988997326 
68.0	84.0	3.4374821634193604 
68.0	86.0	1.8813888097487739 
68.0	88.0	1.0637455117539512 
68.0	90.0	0.4255344846066541 
68.0	92.0	2.090605581873434 
68.0	94.0	3.242398069397117 
68.0	96.0	2.12666039177779 
68.0	98.0	2.78731637552967 
68.0	100.0	2.3757066238063396 
68.0	102.0	2.754836212180021 
68.0	104.0	4.743600148325351 
68.0	106.0	3.8310915431915413 
68.0	108.0	3.4116490002278184 
68.0	110.0	2.856353582949795 
68.0	112.0	2.8225789176018785 
68.0	114.0	4.485919814992771 
68.0	116.0	2.210515892905277 
68.0	118.0	5.0 
68.0	120.0	0.8371861492961489 
68.0	122.0	1.4694569171717777 
68.0	124.0	2.886402849333188 
68.0	126.0	2.0037510903988105 
68.0	128.0	2.738336792169989 
68.0	130.0	2.8320194950423137 
68.0	132.0	3.794772336091558 
68.0	134.0	2.0692220783786586 
68.0	136.0	0.9688432183063908 
68.0	138.0	0.23187252613678078 
68.0	140.0	0.2530079784827011 
68.0	142.0	0.1492692364301132 
68.0	144.0	0.23382380799955704 
68.0	146.0	0.14086554510613822 
68.0	148.0	0.08011960536277862 
68.0	150.0	0.03526060056378543 
68.0	152.0	0.19044916281143817 
68.0	154.0	0.3377676570173186 
68.0	156.0	1.0524200008254483 
68.0	158.0	2.243744390485749 
68.0	160.0	3.475490982623387 
68.0	162.0	2.813708258478243 
68.0	164.0	2.406495037487355 
68.0	166.0	2.656618990459093 
68.0	168.0	0.0 
68.0	170.0	3.75 
68.0	172.0	2.704459519148231 
68.0	174.0	3.2464664678601935 
68.0	176.0	2.103719274489117 
68.0	178.0	0.5367477634021188 
68.0	180.0	0.3852999515361582 
68.0	182.0	0.9806443472043245 
68.0	184.0	0.7988918986569319 
68.0	186.0	0.9224696753198676 
68.0	188.0	0.22356852991312995 
68.0	190.0	0.6842889881046148 
68.0	192.0	0.0 
70.0	0.0	0.0 
70.0	2.0	2.9990889595878185 
70.0	4.0	2.637386911095975 
70.0	6.0	1.3695622702733696 
70.0	8.0	0.843174696228193 
70.0	10.0	0.3782048714493893 
70.0	12.0	0.46872638431860436 
70.0	14.0	0.9374838720415035 
70.0	16.0	0.8973915485850593 
70.0	18.0	0.8819435916049083 
70.0	20.0	0.677599852250467 
70.0	22.0	0.3839980229062799 
70.0	24.0	0.20739263341577585 
70.0	26.0	0.35607781684588535 
70.0	28.0	0.3358576851679005 
70.0	30.0	0.4127351826685887 
