X 	 Y 	 E 
2 	 49 	 0.3687748945529511 
2 	 50 	 0.20041074542912518 
2 	 51 	 0.3311910117994789 
2 	 52 	 0.30512790598044953 
2 	 53 	 0.250129207441091 
2 	 54 	 0.2727048539706641 
2 	 55 	 0.3598725161371536 
2 	 56 	 0.4673337048985354 
2 	 57 	 0.36804677191363205 
2 	 58 	 0.9733139947412854 
2 	 59 	 2.2155658460649628 
2 	 60 	 3.908369988669386 
2 	 61 	 3.2102313364776838 
2 	 62 	 2.67611257506064 
2 	 63 	 1.8559389997045872 
2 	 64 	 1.877736382778048 
2 	 65 	 2.4167863215556373 
2 	 66 	 3.286582065715439 
2 	 67 	 4.495488795747307 
2 	 68 	 2.1065975987119225 
2 	 69 	 0.8836774488687111 
2 	 70 	 0.3860126016319112 
2 	 71 	 0.4749113490855776 
2 	 72 	 0.8217694044346601 
2 	 73 	 1.4815356619268583 
2 	 74 	 4.462345796102704 
2 	 75 	 1.4622877323045849 
2 	 76 	 1.6261788540694297 
2 	 77 	 2.1855456743592243 
2 	 78 	 3.296426800131793 
2 	 79 	 3.620757870469188 
2 	 80 	 5.0 
2 	 81 	 3.336992281306826 
2 	 82 	 1.9094209977355079 
2 	 83 	 1.6182066839701055 
2 	 84 	 1.5427330919188147 
2 	 85 	 4.4875372093303785 
2 	 86 	 0.7976538335375715 
2 	 87 	 0.2588210192098007 
2 	 88 	 0.5599193721061057 
2 	 89 	 0.5068645771259749 
2 	 90 	 0.6465054240489243 
2 	 91 	 0.3315035263551936 
2 	 92 	 0.36012479662877556 
2 	 93 	 0.27533993492772 
2 	 94 	 0.14882180030904602 
2 	 95 	 0.33073765238108915 
2 	 96 	 0.0 
3 	 0 	 0.0 
3 	 1 	 3.8514639040964482 
3 	 2 	 3.8931273314440027 
3 	 3 	 3.2993272655659793 
3 	 4 	 3.9212936141740395 
3 	 5 	 3.3322774345934354 
3 	 6 	 1.6461124326294128 
3 	 7 	 1.087551870481366 
3 	 8 	 0.3925092488512806 
3 	 9 	 0.4673771387726805 
3 	 10 	 0.6293005303279692 
3 	 11 	 0.4915480384626585 
3 	 12 	 1.070978443620306 
3 	 13 	 2.189944215130623 
3 	 14 	 2.8429149494124526 
3 	 15 	 3.0482829847452018 
3 	 16 	 3.2837974683680935 
3 	 17 	 2.633046756260059 
3 	 18 	 2.628247433849471 
3 	 19 	 1.6980931899214602 
3 	 20 	 1.0247285749098687 
3 	 21 	 0.5217340150561894 
3 	 22 	 0.5522647534650555 
3 	 23 	 0.5165996352837994 
3 	 24 	 0.3472990860306509 
3 	 25 	 0.35026903588068503 
3 	 26 	 0.5612652642707926 
3 	 27 	 0.38580464672318093 
3 	 28 	 2.1479896860618584 
3 	 29 	 3.007646598264049 
3 	 30 	 1.2126607786984793 
3 	 31 	 0.4374645793589353 
3 	 32 	 1.6117946674914398 
3 	 33 	 1.3401061224729447 
3 	 34 	 2.532186809760047 
3 	 35 	 3.5032262401782384 
3 	 36 	 3.9695657627606167 
3 	 37 	 3.151430111663569 
3 	 38 	 4.396433150748983 
3 	 39 	 4.474148583647414 
3 	 40 	 2.500097315064748 
3 	 41 	 3.2048108025195043 
3 	 42 	 1.6234662240731588 
3 	 43 	 0.4006667107306967 
3 	 44 	 0.3741084691080224 
3 	 45 	 0.420747797003423 
3 	 46 	 1.578458711115577 
3 	 47 	 2.772888720685863 
3 	 48 	 1.2395626241016284 
3 	 49 	 0.5985055179055262 
3 	 50 	 0.3425666567509578 
3 	 51 	 0.212236651700926 
3 	 52 	 0.3597521566920941 
3 	 53 	 0.2949555435576107 
3 	 54 	 0.18026240171592006 
3 	 55 	 0.41625010219299935 
3 	 56 	 0.362543253474106 
3 	 57 	 1.1913324394331992 
3 	 58 	 2.3437985221860704 
3 	 59 	 4.5186886638090815 
3 	 60 	 2.7585981719640973 
3 	 61 	 2.0296549166261677 
3 	 62 	 0.9090656262883744 
3 	 63 	 0.8791633134324193 
3 	 64 	 0.5865301991176811 
3 	 65 	 1.2847219512862214 
3 	 66 	 1.9611996276759613 
3 	 67 	 3.2543293371517197 
3 	 68 	 4.017972093798661 
3 	 69 	 2.7892735129868322 
3 	 70 	 2.0927591506099557 
3 	 71 	 1.4595970128664648 
3 	 72 	 0.8768478475872457 
3 	 73 	 0.8843108164922395 
3 	 74 	 0.8080510542824215 
3 	 75 	 0.9206174697323121 
3 	 76 	 0.3210993595538312 
3 	 77 	 0.41571227144820755 
3 	 78 	 2.375060055772871 
3 	 79 	 4.470905732245156 
3 	 80 	 3.456252197668504 
3 	 81 	 2.7809061296716937 
3 	 82 	 1.41507321572714 
3 	 83 	 0.5214228689200473 
3 	 84 	 0.8341070400910777 
3 	 85 	 0.9615101415644702 
3 	 86 	 0.7626921977992352 
3 	 87 	 0.3007700825743258 
3 	 88 	 0.47064199012616237 
3 	 89 	 0.4146581184515943 
3 	 90 	 0.4588209360833887 
3 	 91 	 0.34739491578523296 
3 	 92 	 0.34764478010107236 
3 	 93 	 0.5073734370287666 
3 	 94 	 0.7089377220993498 
3 	 95 	 0.7057117404494773 
3 	 96 	 0.0 
4 	 0 	 0.0 
4 	 1 	 1.485602878176604 
4 	 2 	 2.091878028688219 
4 	 3 	 3.527460666006117 
4 	 4 	 2.9496030867077296 
4 	 5 	 2.7472043935687736 
4 	 6 	 1.0885228630879478 
4 	 7 	 0.46249605256926 
4 	 8 	 0.4486047025596816 
4 	 9 	 0.49565319783683087 
4 	 10 	 0.6278315321638217 
4 	 11 	 0.5055234759368776 
4 	 12 	 0.41307242724942944 
4 	 13 	 1.0577201855099718 
4 	 14 	 2.2801898483253336 
