X	Y	theta 
50.0	186.0	6.50269310168069 
50.0	188.0	19.15416533515868 
50.0	190.0	19.156524960162233 
50.0	192.0	0.0 
52.0	0.0	0.0 
52.0	2.0	12.755821998110044 
52.0	4.0	0.39421282852188144 
52.0	6.0	0.44881817959919373 
52.0	8.0	5.054017299404252 
52.0	10.0	37.246043961301744 
52.0	12.0	4.842866759524904 
52.0	14.0	0.4266260779042622 
52.0	16.0	0.21587318107203124 
52.0	18.0	0.41633245526834667 
52.0	20.0	0.2606847168080726 
52.0	22.0	0.30660757494077756 
52.0	24.0	0.434041477907925 
52.0	26.0	3.104238411491948 
52.0	28.0	0.0 
52.0	30.0	18.966207938957286 
52.0	32.0	24.569068599258905 
52.0	34.0	23.29021103982564 
52.0	36.0	22.251267656680437 
52.0	38.0	27.827230093941065 
52.0	40.0	11.95995966720177 
52.0	42.0	0.762591816635588 
52.0	44.0	5.7457931538412295 
52.0	46.0	16.65221720909287 
52.0	48.0	27.034607535151853 
52.0	50.0	29.483388258789933 
52.0	52.0	16.531074554208395 
52.0	54.0	11.376746914919547 
52.0	56.0	12.251002471165993 
52.0	58.0	25.64316749530983 
52.0	60.0	33.70044531890871 
52.0	62.0	20.349997186195292 
52.0	64.0	24.347298235825136 
52.0	66.0	34.50937153217952 
52.0	68.0	23.554273652946492 
52.0	70.0	23.291056154871093 
52.0	72.0	10.630479595381972 
52.0	74.0	10.70135122658836 
52.0	76.0	32.4402079823847 
52.0	78.0	0.0 
52.0	80.0	5.035076072555355 
52.0	82.0	0.1923246492822041 
52.0	84.0	0.19704951263135115 
52.0	86.0	0.2844932533446893 
52.0	88.0	0.3147101747594451 
52.0	90.0	4.0966138242875445 
52.0	92.0	0.0 
52.0	94.0	28.427533949966147 
52.0	96.0	30.020161986051107 
52.0	98.0	8.134028604411816 
52.0	100.0	2.0888779282731105 
52.0	102.0	0.9541927656646907 
52.0	104.0	0.377099772944937 
52.0	106.0	0.2547971000744648 
52.0	108.0	0.17927862178631807 
52.0	110.0	0.16989455136755288 
52.0	112.0	0.2432494414338242 
52.0	114.0	0.2752262184801274 
52.0	116.0	0.3167958656411584 
52.0	118.0	0.41034520476892744 
52.0	120.0	0.692027312044024 
52.0	122.0	12.100152230154865 
52.0	124.0	-1.5092728371571667e-07 
52.0	126.0	2.774823314425268 
52.0	128.0	1.090964368317992 
52.0	130.0	13.10997845754613 
52.0	132.0	44.058467908390895 
52.0	134.0	11.069548111426306 
52.0	136.0	0.29644483800744925 
52.0	138.0	0.18966776731763102 
52.0	140.0	4.9348600745444715 
52.0	142.0	10.322518880824184 
52.0	144.0	20.9261830253627 
52.0	146.0	16.31680123560971 
52.0	148.0	5.802718797321264 
52.0	150.0	0.34484467445482986 
52.0	152.0	0.37993023538494947 
52.0	154.0	0.2558708330037487 
52.0	156.0	0.2577537062497627 
52.0	158.0	0.20461244096256487 
52.0	160.0	0.22510133225758458 
52.0	162.0	0.29743730165541205 
52.0	164.0	0.331193159960288 
52.0	166.0	0.6081917056138224 
52.0	168.0	4.786216243734603 
52.0	170.0	0.0 
52.0	172.0	36.44842054941609 
52.0	174.0	25.581936014088388 
52.0	176.0	44.3079283043009 
52.0	178.0	19.398752981401955 
52.0	180.0	6.612191742635534 
52.0	182.0	6.529211885774283 
52.0	184.0	0.2576653355356042 
52.0	186.0	12.817434693414112 
52.0	188.0	31.759831297762684 
52.0	190.0	31.742836348143214 
52.0	192.0	0.0 
54.0	0.0	0.0 
54.0	2.0	6.686517719867654 
54.0	4.0	0.4435590673215493 
54.0	6.0	0.33991617278367736 
54.0	8.0	9.532018164637021 
54.0	10.0	9.449461241015102 
54.0	12.0	9.45520569792708 
54.0	14.0	0.17367168926343388 
54.0	16.0	0.20441794621341872 
54.0	18.0	0.18864433162440153 
54.0	20.0	0.19970972418447608 
54.0	22.0	0.19995580230199875 
54.0	24.0	0.29204330186081634 
54.0	26.0	0.4270696183573005 
54.0	28.0	2.7423522851802202 
54.0	30.0	10.173554244151642 
54.0	32.0	27.12062865745701 
54.0	34.0	22.534892319440083 
54.0	36.0	32.88444361240938 
54.0	38.0	22.423632104797495 
54.0	40.0	17.097539543727365 
54.0	42.0	6.056434375084813 
54.0	44.0	5.894335769168755 
54.0	46.0	11.22152024551013 
54.0	48.0	32.65956092056924 
54.0	50.0	21.173979962284573 
54.0	52.0	25.888885261550854 
54.0	54.0	20.203572901049114 
54.0	56.0	0.0 
54.0	58.0	27.590535068885877 
54.0	60.0	25.151029323319474 
54.0	62.0	40.278782676039526 
54.0	64.0	23.28664970578008 
54.0	66.0	29.06005458458274 
54.0	68.0	29.03488406271573 
54.0	70.0	29.018633925658836 
54.0	72.0	6.070943389325846 
54.0	74.0	5.99521913565846 
54.0	76.0	5.974988866694499 
54.0	78.0	16.645949238125816 
54.0	80.0	0.0 
54.0	82.0	5.364019869287613 
54.0	84.0	0.2901831025942452 
54.0	86.0	0.4419785226640238 
54.0	88.0	0.23784219604584422 
54.0	90.0	4.9174103010041526 
54.0	92.0	24.57031593826366 
54.0	94.0	9.797104526101439 
54.0	96.0	0.0 
54.0	98.0	12.777537212487454 
54.0	100.0	2.5569097482268046 
54.0	102.0	0.9423002680228614 
54.0	104.0	0.5405085382179987 
54.0	106.0	0.25292502121602706 
54.0	108.0	0.26670304853249793 
54.0	110.0	0.18012424382157513 
54.0	112.0	0.15504695986172407 
54.0	114.0	0.202654605439151 
54.0	116.0	0.2640360433636176 
54.0	118.0	0.5641720113489527 
54.0	120.0	6.880429096267989 
54.0	122.0	19.744525963239195 
54.0	124.0	17.94698678274007 
54.0	126.0	9.864846736840873 
54.0	128.0	8.094978280262028 
54.0	130.0	25.840304679633334 
54.0	132.0	30.74953695428045 
54.0	134.0	14.378350774628261 
54.0	136.0	4.907679223998952 
54.0	138.0	4.956326919390485 
54.0	140.0	5.0773151191101205 
54.0	142.0	4.9755331284619375 
54.0	144.0	5.55067855188657 
54.0	146.0	10.856701162491326 
54.0	148.0	0.0 
54.0	150.0	6.161256839249198 
54.0	152.0	0.4524401809709521 
54.0	154.0	0.419334099359599 
54.0	156.0	0.23273783979943738 
54.0	158.0	0.14559392563546872 
54.0	160.0	0.2261413354806665 
54.0	162.0	0.17665475917102477 
54.0	164.0	0.209792842088116 
54.0	166.0	0.2538595926291231 
54.0	168.0	0.7228398573850303 
54.0	170.0	15.403977675989267 
54.0	172.0	29.3102259450314 
54.0	174.0	32.22756327643327 
54.0	176.0	44.49002049472275 
54.0	178.0	19.51828083653262 
54.0	180.0	50.775013523682695 
54.0	182.0	6.610305285817635 
54.0	184.0	6.837887996991519 
54.0	186.0	25.505610079051287 
54.0	188.0	12.826520103463684 
54.0	190.0	12.88782695805295 
54.0	192.0	0.0 
56.0	0.0	0.0 
56.0	2.0	0.48869067029086133 
56.0	4.0	0.24965192430646377 
56.0	6.0	0.4121837671045927 
56.0	8.0	4.892337417204209 
56.0	10.0	32.572588740535 
56.0	12.0	9.434643193220008 
56.0	14.0	4.9145842908755695 
56.0	16.0	0.1418311024172386 
56.0	18.0	0.17335434879007833 
56.0	20.0	0.18025051330717476 
56.0	22.0	0.22696764699609734 
56.0	24.0	0.26790512672394223 
56.0	26.0	0.44443517184416287 
56.0	28.0	0.3376331838254347 
56.0	30.0	5.406428609543754 
56.0	32.0	0.0 
56.0	34.0	23.52989066988031 
56.0	36.0	15.89604104050574 
56.0	38.0	16.727342318278023 
56.0	40.0	28.10172197275426 
56.0	42.0	17.423259773054667 
56.0	44.0	38.53639191779273 
56.0	46.0	16.555925834288328 
56.0	48.0	21.82630909890893 
56.0	50.0	11.010426747689317 
56.0	52.0	22.553222166211008 
56.0	54.0	24.159685343975344 
56.0	56.0	11.202386287414143 
56.0	58.0	17.641693605520924 
56.0	60.0	29.429875520246565 
56.0	62.0	29.522085931107654 
56.0	64.0	40.92177469960856 
56.0	66.0	17.503013147696088 
56.0	68.0	34.885168156097265 
56.0	70.0	17.520075056017564 
56.0	72.0	11.758600670758506 
56.0	74.0	5.959341060513449 
56.0	76.0	11.789835071432396 
56.0	78.0	17.567475925498748 
56.0	80.0	28.119290932039725 
56.0	82.0	20.710156241494815 
56.0	84.0	10.336771993658441 
56.0	86.0	10.456571945602397 
56.0	88.0	6.148827290692598 
56.0	90.0	0.0 
56.0	92.0	4.503826837465162 
56.0	94.0	3.3684734339885467 
56.0	96.0	6.04580915475772 
56.0	98.0	0.0 
56.0	100.0	0.0 
56.0	102.0	1.5167501540931012 
56.0	104.0	0.9774766589684704 
56.0	106.0	0.2789331036024666 
56.0	108.0	0.24288597155904265 
56.0	110.0	0.24256241723960906 
56.0	112.0	0.3632471906781533 
56.0	114.0	0.41265266953726604 
56.0	116.0	0.41478621328658166 
56.0	118.0	6.936925555329492 
56.0	120.0	19.79713137611559 
56.0	122.0	19.702241456608483 
56.0	124.0	9.142937970015952 
56.0	126.0	5.094112122362572 
56.0	128.0	7.9576297056129635 
56.0	130.0	23.187621900722725 
56.0	132.0	35.355183318845995 
56.0	134.0	28.44086892674547 
56.0	136.0	4.913375227301261 
56.0	138.0	9.849804724980364 
56.0	140.0	33.23486736334672 
56.0	142.0	9.820176301420302 
56.0	144.0	0.26233410212571434 
56.0	146.0	0.18746321293778523 
56.0	148.0	16.147859203123474 
56.0	150.0	11.070950494220224 
56.0	152.0	0.600196802383847 
56.0	154.0	0.3995338062043175 
56.0	156.0	0.27950899778796384 
56.0	158.0	0.11424038632679459 
56.0	160.0	0.1526599007513234 
56.0	162.0	0.3180839228914172 
56.0	164.0	0.24433799435622794 
56.0	166.0	0.3711351403089255 
56.0	168.0	6.107403297087561 
56.0	170.0	21.963389170729535 
56.0	172.0	33.03709102282125 
56.0	174.0	35.68984558321899 
56.0	176.0	18.250272634030278 
56.0	178.0	19.68414844009945 
56.0	180.0	6.978378079612609 
56.0	182.0	6.891012921256179 
56.0	184.0	13.025142298664182 
56.0	186.0	25.429618047841963 
56.0	188.0	12.952830507778442 
56.0	190.0	13.046104456681945 
56.0	192.0	0.0 
58.0	0.0	0.0 
58.0	2.0	5.799818743200871 
58.0	4.0	0.22705763225832398 
58.0	6.0	0.38466646053291914 
58.0	8.0	4.900159799471136 
58.0	10.0	9.514306420783202 
58.0	12.0	32.53323748795788 
58.0	14.0	4.8175843044168465 
58.0	16.0	0.24307301938403206 
58.0	18.0	0.18259809751710654 
58.0	20.0	0.5348701624053498 
58.0	22.0	0.2767290599939974 
58.0	24.0	0.1595202315076989 
58.0	26.0	0.21390735254377202 
58.0	28.0	0.17900428304630214 
58.0	30.0	0.17406121261861016 
58.0	32.0	7.636307917257429 
58.0	34.0	31.747292704924803 
58.0	36.0	13.416194959861537 
58.0	38.0	17.528918799818868 
58.0	40.0	22.337249892438592 
58.0	42.0	27.847946922517885 
58.0	44.0	24.326021336905974 
58.0	46.0	23.95050210766914 
58.0	48.0	32.59799208068781 
58.0	50.0	36.7613133096168 
58.0	52.0	35.006596765877035 
58.0	54.0	18.069300325116092 
58.0	56.0	11.834149479712199 
58.0	58.0	29.38756884326507 
58.0	60.0	29.363393660576964 
58.0	62.0	29.515428778238917 
58.0	64.0	17.711669750408866 
58.0	66.0	23.366907197706407 
58.0	68.0	17.707746743083295 
58.0	70.0	17.53742841993781 
58.0	72.0	17.496498639125537 
58.0	74.0	40.726938213853444 
58.0	76.0	17.56856826756584 
58.0	78.0	29.21556575410685 
58.0	80.0	22.829665468286734 
58.0	82.0	38.83122692921522 
58.0	84.0	33.41034920643654 
58.0	86.0	0.0 
58.0	88.0	14.834734877959402 
58.0	90.0	21.498249158395787 
58.0	92.0	14.423533658492367 
58.0	94.0	15.434540352576745 
58.0	96.0	12.971119838882128 
58.0	98.0	0.0 
58.0	100.0	0.0 
58.0	102.0	10.301862932453641 
58.0	104.0	0.9277750428136561 
58.0	106.0	0.19371241375519213 
58.0	108.0	0.1954371578046876 
58.0	110.0	0.33682827418615907 
58.0	112.0	0.26464071817550683 
58.0	114.0	0.31017426783339525 
58.0	116.0	7.165495496611267 
58.0	118.0	20.170206217076338 
58.0	120.0	19.94051912128972 
58.0	122.0	6.855864032620915 
58.0	124.0	6.083573795074733 
58.0	126.0	5.977293478619885 
58.0	128.0	11.389576325173747 
58.0	130.0	18.965153302021445 
58.0	132.0	32.78082921952264 
58.0	134.0	0.0 
58.0	136.0	17.35804714272188 
58.0	138.0	21.736387087064703 
58.0	140.0	26.799214100918565 
58.0	142.0	23.37734709192216 
58.0	144.0	9.03677693278855 
58.0	146.0	4.3236708591853805 
58.0	148.0	15.803705989498988 
58.0	150.0	16.99090632748929 
58.0	152.0	6.468242757502487 
58.0	154.0	3.4393390842634433 
58.0	156.0	0.28955170793442186 
58.0	158.0	0.315876545637006 
58.0	160.0	0.2661872128699816 
58.0	162.0	0.33755718345217073 
58.0	164.0	0.3358906480467107 
58.0	166.0	6.140630929416549 
58.0	168.0	17.96028357536202 
58.0	170.0	20.840850798373495 
58.0	172.0	14.084519286807085 
58.0	174.0	16.290932435597608 
58.0	176.0	35.806800274889376 
58.0	178.0	11.016230798060427 
58.0	180.0	8.005583679182656 
58.0	182.0	10.507426996980408 
58.0	184.0	28.759596903146228 
58.0	186.0	22.55656683093639 
58.0	188.0	22.622473772291656 
58.0	190.0	43.43660194900247 
58.0	192.0	0.0 
60.0	0.0	0.0 
60.0	2.0	12.539052093782544 
60.0	4.0	0.3263752457151737 
60.0	6.0	0.27270647434659945 
60.0	8.0	0.23467892460685003 
60.0	10.0	4.939770787349191 
60.0	12.0	4.8979667213746225 
60.0	14.0	4.822947964529542 
60.0	16.0	0.1925559936958414 
60.0	18.0	0.22316452640954604 
60.0	20.0	0.19913505715106078 
60.0	22.0	0.2202207246025879 
60.0	24.0	0.23636707037066454 
60.0	26.0	0.16295466772638492 
60.0	28.0	0.15068448956570268 
60.0	30.0	0.1969105486613719 
60.0	32.0	9.825785064693438 
60.0	34.0	17.057301956401492 
60.0	36.0	35.53156559845932 
60.0	38.0	16.890012091316006 
60.0	40.0	32.926665611954036 
60.0	42.0	29.278333420060097 
60.0	44.0	35.912180893692536 
60.0	46.0	26.108747393063144 
60.0	48.0	0.0 
60.0	50.0	18.41294441060481 
60.0	52.0	23.88408175972806 
60.0	54.0	27.9905256870603 
60.0	56.0	22.631665796528395 
60.0	58.0	23.99277266270253 
60.0	60.0	23.56125152366251 
60.0	62.0	23.54829204873304 
60.0	64.0	41.09537337695938 
60.0	66.0	17.686974900930455 
60.0	68.0	34.97850725134275 
60.0	70.0	29.10869314528134 
60.0	72.0	29.057919267727815 
60.0	74.0	34.87161950773316 
60.0	76.0	17.56317099900169 
60.0	78.0	17.519008391916568 
60.0	80.0	23.3032959340258 
60.0	82.0	23.435189664456047 
60.0	84.0	17.457803644019815 
60.0	86.0	5.993880883029734 
60.0	88.0	4.981973553778645 
60.0	90.0	20.955222528854378 
60.0	92.0	31.040507695262427 
60.0	94.0	16.451527509749642 
60.0	96.0	26.15440544158224 
60.0	98.0	9.936396929262 
60.0	100.0	22.829443593057146 
60.0	102.0	21.373915488060565 
60.0	104.0	8.264686765754734 
60.0	106.0	0.2262462634053108 
60.0	108.0	0.3392946359248451 
60.0	110.0	0.25359764897915815 
60.0	112.0	6.804637429802974 
60.0	114.0	13.464909849228158 
60.0	116.0	0.0 
60.0	118.0	13.492893717898024 
60.0	120.0	7.262402425615009 
60.0	122.0	0.656259358315718 
60.0	124.0	6.227083232638467 
60.0	126.0	44.766555181648314 
60.0	128.0	16.8252808903455 
60.0	130.0	27.888362145334952 
60.0	132.0	33.07375342146622 
60.0	134.0	23.195504688511154 
60.0	136.0	0.0 
60.0	138.0	28.61127655177726 
60.0	140.0	28.4906616818781 
60.0	142.0	26.35785927728123 
60.0	144.0	32.264253028411666 
60.0	146.0	20.47794236648203 
60.0	148.0	0.0 
60.0	150.0	16.71171669806968 
60.0	152.0	15.158294923655797 
60.0	154.0	0.0 
60.0	156.0	0.0 
60.0	158.0	3.8508309526796185 
60.0	160.0	2.140577976035016 
60.0	162.0	0.3094599988521783 
60.0	164.0	6.104567367166402 
60.0	166.0	0.0 
60.0	168.0	11.90665724188616 
60.0	170.0	6.279116571927364 
60.0	172.0	0.2976432329461298 
60.0	174.0	3.634933785651181 
60.0	176.0	0.0 
60.0	178.0	22.240824946215888 
60.0	180.0	14.929040706396512 
60.0	182.0	20.465109197558046 
60.0	184.0	41.66420887051451 
60.0	186.0	26.06507630150608 
60.0	188.0	20.482547066787664 
60.0	190.0	41.09279248865996 
60.0	192.0	0.0 
62.0	0.0	0.0 
62.0	2.0	17.768662096774474 
62.0	4.0	0.5220633947491122 
62.0	6.0	0.39945457168080956 
62.0	8.0	0.33916077708631853 
62.0	10.0	0.19278319074090605 
62.0	12.0	0.22156263617576558 
62.0	14.0	0.22786972223902635 
62.0	16.0	0.14893639469484554 
62.0	18.0	0.22914409049213336 
62.0	20.0	0.2201830347606942 
62.0	22.0	0.19656331625596102 
62.0	24.0	0.21442048574736697 
62.0	26.0	0.24635494598025678 
62.0	28.0	0.2860430011629406 
62.0	30.0	0.29823894434218995 
62.0	32.0	9.426999691127872 
62.0	34.0	23.539726292432377 
62.0	36.0	27.073406137499852 
62.0	38.0	22.193032573034014 
62.0	40.0	0.0 
62.0	42.0	29.83773530476378 
62.0	44.0	18.942399758007433 
62.0	46.0	6.092198233644064 
62.0	48.0	0.49913799464729464 
62.0	50.0	0.34715424451344634 
62.0	52.0	5.913933725500527 
62.0	54.0	11.318947686216362 
62.0	56.0	17.537158518916424 
62.0	58.0	0.0 
62.0	60.0	24.816747250218913 
62.0	62.0	40.31796756405248 
62.0	64.0	29.960156153957364 
62.0	66.0	29.322935699568394 
62.0	68.0	23.39101974102332 
62.0	70.0	23.358492639994196 
62.0	72.0	29.166107203047392 
62.0	74.0	11.684425904968968 
62.0	76.0	11.736913080909211 
62.0	78.0	11.752960137948708 
62.0	80.0	23.309082359735086 
62.0	82.0	29.154618434771592 
62.0	84.0	17.511546778933646 
62.0	86.0	11.831533944935117 
62.0	88.0	6.095293763776862 
62.0	90.0	0.0 
62.0	92.0	18.630552472433962 
62.0	94.0	8.366097337283573 
62.0	96.0	3.2508576516088894 
62.0	98.0	6.174722590502194 
62.0	100.0	15.16240373415309 
62.0	102.0	27.95340647035238 
62.0	104.0	21.91366778209875 
62.0	106.0	7.556485758568207 
62.0	108.0	5.780533157221341 
62.0	110.0	12.427419196707664 
62.0	112.0	25.584761574117422 
62.0	114.0	19.742747595880736 
62.0	116.0	12.30667746596807 
62.0	118.0	5.7750154382860135 
62.0	120.0	5.888662626173253 
62.0	122.0	0.42289053528816695 
62.0	124.0	11.369013440144988 
62.0	126.0	16.968792377360316 
62.0	128.0	33.18969668345663 
62.0	130.0	23.192399373250225 
62.0	132.0	28.182183955516695 
62.0	134.0	16.924595579613687 
62.0	136.0	7.671421293859841 
62.0	138.0	4.318197183371785 
62.0	140.0	8.05553896566051 
62.0	142.0	10.773278230738978 
62.0	144.0	14.242339576124062 
62.0	146.0	10.434460384012336 
62.0	148.0	7.394520133540853 
62.0	150.0	3.879342598558323 
62.0	152.0	3.8864349427209763 
62.0	154.0	2.064609293409128 
62.0	156.0	1.9136795096728871 
62.0	158.0	3.6090831753063153 
62.0	160.0	0.0 
62.0	162.0	5.376254415342623 
62.0	164.0	0.0 
62.0	166.0	12.718011999000845 
62.0	168.0	0.26052848327380773 
62.0	170.0	0.3405824895289728 
62.0	172.0	0.42245968713926774 
62.0	174.0	0.2268293021026672 
62.0	176.0	6.613875719482968 
62.0	178.0	0.0 
62.0	180.0	8.481452416083862 
62.0	182.0	10.00960519566177 
62.0	184.0	22.10867024929896 
62.0	186.0	20.71600623247905 
62.0	188.0	15.784441350289507 
62.0	190.0	25.550275411688585 
62.0	192.0	0.0 
64.0	0.0	0.0 
64.0	2.0	16.93343384476179 
64.0	4.0	0.4104399165386135 
64.0	6.0	0.44425533930114325 
64.0	8.0	0.2839024765853911 
64.0	10.0	0.18008856869598006 
64.0	12.0	0.18518236084159237 
64.0	14.0	0.19553470724870894 
64.0	16.0	0.1655353372012075 
64.0	18.0	0.20844621246412234 
64.0	20.0	0.4360183100084961 
64.0	22.0	0.17490333065815702 
64.0	24.0	0.20539165851775307 
64.0	26.0	0.22132490550505904 
64.0	28.0	0.24437826927432585 
64.0	30.0	0.24609443620916485 
64.0	32.0	9.583004014528214 
64.0	34.0	23.630886083735817 
64.0	36.0	19.068759107731534 
64.0	38.0	18.585881181308242 
64.0	40.0	0.0 
64.0	42.0	5.7874031188100625 
64.0	44.0	5.986877117463659 
64.0	46.0	0.7686565076656428 
64.0	48.0	0.4004232694354768 
64.0	50.0	0.5856835978131631 
64.0	52.0	0.5282702164697161 
64.0	54.0	0.4969575634782889 
64.0	56.0	0.6155988095886662 
64.0	58.0	6.641398188486968 
64.0	60.0	18.307498891510555 
64.0	62.0	25.88121979580509 
64.0	64.0	30.741289139100534 
64.0	66.0	23.166933765259355 
64.0	68.0	40.80631583526757 
64.0	70.0	17.55919162616075 
64.0	72.0	11.72123457079054 
64.0	74.0	5.9012082090034 
64.0	76.0	5.934441763725836 
64.0	78.0	46.53426723283348 
64.0	80.0	17.592486104907252 
64.0	82.0	23.349276896151903 
64.0	84.0	29.154233973945257 
64.0	86.0	24.173121530496495 
64.0	88.0	36.38254537454003 
64.0	90.0	39.730219614217006 
64.0	92.0	33.4535819131561 
64.0	94.0	14.662715832627642 
64.0	96.0	8.9230831720424 
64.0	98.0	6.945246545112205 
64.0	100.0	10.18920069239244 
64.0	102.0	25.20561396672987 
64.0	104.0	25.168125590380054 
64.0	106.0	0.0 
64.0	108.0	17.700230593234973 
64.0	110.0	33.555999472929116 
64.0	112.0	29.636693859224884 
64.0	114.0	12.37801558688432 
64.0	116.0	11.224550300400605 
64.0	118.0	43.82675078399769 
64.0	120.0	5.744643236582899 
64.0	122.0	5.641959115561819 
64.0	124.0	11.168506103990563 
64.0	126.0	27.74426408469286 
64.0	128.0	23.253952655133254 
64.0	130.0	22.112072591657363 
64.0	132.0	34.40048120442227 
64.0	134.0	30.277437409357525 
64.0	136.0	10.752942696648358 
64.0	138.0	0.23011129548965042 
64.0	140.0	0.2371867461439744 
64.0	142.0	0.2650174037246838 
64.0	144.0	0.162031245823701 
64.0	146.0	0.14035307948054246 
64.0	148.0	0.2272635346723229 
64.0	150.0	0.10849594247508422 
64.0	152.0	0.13196199201871497 
64.0	154.0	0.14922622334397428 
64.0	156.0	0.14840317429128538 
64.0	158.0	5.355742090950013 
64.0	160.0	7.161860920519753 
64.0	162.0	7.2599429772820105 
64.0	164.0	21.64530638074555 
64.0	166.0	13.542349790911342 
64.0	168.0	0.27071605117181474 
64.0	170.0	0.24123538386228227 
64.0	172.0	0.2630375263355303 
64.0	174.0	4.951193568768025 
64.0	176.0	0.0 
64.0	178.0	5.039696828936112 
64.0	180.0	0.17969969257571253 
64.0	182.0	0.14386450104998116 
64.0	184.0	10.498084784916887 
64.0	186.0	31.123271002429522 
64.0	188.0	20.823849130025515 
64.0	190.0	27.186901591329157 
64.0	192.0	0.0 
66.0	0.0	0.0 
66.0	2.0	14.728946840845213 
66.0	4.0	0.5259367884926301 
66.0	6.0	0.40567270814760276 
66.0	8.0	0.26366894543491803 
66.0	10.0	0.31827054246391256 
66.0	12.0	0.22824223255135742 
66.0	14.0	0.2259980509767642 
66.0	16.0	0.5072666657615723 
66.0	18.0	0.20980354389502295 
66.0	20.0	0.18557282465203667 
66.0	22.0	0.31389705947658453 
66.0	24.0	0.19962876254951795 
66.0	26.0	0.22703221709444973 
66.0	28.0	0.2590781851755103 
66.0	30.0	0.2580881219745038 
66.0	32.0	4.827489276647962 
66.0	34.0	14.023929071801765 
66.0	36.0	23.23824513108756 
66.0	38.0	18.852482302897823 
66.0	40.0	14.300368165745049 
66.0	42.0	0.215684606029914 
66.0	44.0	0.4589793080730784 
66.0	46.0	0.5918075186814904 
66.0	48.0	0.7867768124007682 
66.0	50.0	0.8439279711142635 
66.0	52.0	1.0226384504396262 
66.0	54.0	0.444587763179959 
66.0	56.0	0.5766272180318373 
66.0	58.0	0.5520306803488976 
66.0	60.0	6.5362555537082905 
66.0	62.0	18.77265583274996 
66.0	64.0	36.24071693660412 
66.0	66.0	33.779354689569864 
66.0	68.0	17.123570393150757 
66.0	70.0	17.55653332495371 
66.0	72.0	11.731907320075264 
66.0	74.0	17.518914449853526 
66.0	76.0	17.527792906692827 
66.0	78.0	11.874206299876136 
66.0	80.0	17.579891951643628 
66.0	82.0	27.099466552104104 
66.0	84.0	24.913531247285558 
66.0	86.0	43.9929770791209 
66.0	88.0	23.734904006821854 
66.0	90.0	17.054799149104415 
66.0	92.0	26.860191383442526 
66.0	94.0	28.281637654490787 
66.0	96.0	32.01449974688264 
66.0	98.0	23.845639655554734 
66.0	100.0	27.6842811936499 
66.0	102.0	20.695204793997895 
66.0	104.0	22.89523313018785 
66.0	106.0	14.834379731356275 
66.0	108.0	0.0 
66.0	110.0	27.607624459833076 
66.0	112.0	22.174783625875122 
66.0	114.0	38.31444190918465 
66.0	116.0	22.046453270720498 
66.0	118.0	11.142285059202274 
66.0	120.0	11.164040643740044 
66.0	122.0	5.684012213905482 
66.0	124.0	32.843703359475924 
66.0	126.0	27.242715571986935 
66.0	128.0	0.0 
66.0	130.0	29.552296429326258 
66.0	132.0	25.131285237508106 
66.0	134.0	26.43652116149416 
66.0	136.0	10.722433742997465 
66.0	138.0	0.2412279979647567 
66.0	140.0	0.17721417396180233 
66.0	142.0	0.2321046877842472 
66.0	144.0	0.1298832970957609 
66.0	146.0	0.09962168119841638 
66.0	148.0	0.0875495983405099 
66.0	150.0	0.12229391606444612 
66.0	152.0	0.21676196259864355 
66.0	154.0	0.2369499881624135 
66.0	156.0	0.22745211454478245 
66.0	158.0	5.599607943271866 
66.0	160.0	40.19110868450825 
66.0	162.0	19.77918049890174 
66.0	164.0	34.76828208738505 
66.0	166.0	25.090149118150112 
66.0	168.0	11.436489138058805 
66.0	170.0	13.43028760225505 
66.0	172.0	20.681959137855515 
66.0	174.0	24.687686151309435 
66.0	176.0	13.385843409319046 
66.0	178.0	0.2697177638901702 
66.0	180.0	0.17811207170345478 
66.0	182.0	0.15277522434937196 
66.0	184.0	5.3513390817977 
66.0	186.0	5.3823882486818135 
66.0	188.0	5.279214426650701 
66.0	190.0	10.447749334486838 
66.0	192.0	0.0 
68.0	0.0	0.0 
68.0	2.0	18.177095383104678 
68.0	4.0	4.739679782331211 
68.0	6.0	0.3590212863777428 
68.0	8.0	0.21677265136723095 
68.0	10.0	0.31172493736864737 
68.0	12.0	0.2865036845798661 
68.0	14.0	0.33190852113732044 
68.0	16.0	0.22087069686953237 
68.0	18.0	0.3063723302311835 
68.0	20.0	0.17189065901397402 
68.0	22.0	0.20098854926258353 
68.0	24.0	0.1515466750154338 
68.0	26.0	0.2673735231168676 
68.0	28.0	0.30948407427055574 
68.0	30.0	0.1945743034923141 
68.0	32.0	0.2094364649833589 
68.0	34.0	4.859000938643021 
68.0	36.0	4.9446475544572275 
68.0	38.0	14.799252128510645 
68.0	40.0	0.0 
68.0	42.0	0.8204295129382312 
68.0	44.0	0.905815706173662 
68.0	46.0	0.868641324481852 
68.0	48.0	0.7174168837673072 
68.0	50.0	4.0198731146728015 
68.0	52.0	0.8860258973833216 
68.0	54.0	0.3869745265806165 
68.0	56.0	0.6522438817841424 
68.0	58.0	0.41341218560118004 
68.0	60.0	0.8691909144678407 
68.0	62.0	7.025526955020338 
68.0	64.0	12.178879522300711 
68.0	66.0	29.368544329167932 
68.0	68.0	36.76705673644849 
68.0	70.0	28.56988879919433 
68.0	72.0	29.769378224504187 
68.0	74.0	29.20543349878506 
68.0	76.0	40.69371481625582 
68.0	78.0	11.735910928325742 
